COUNTRY_PERIOD_INDEX,YEAR,ISO3_COUNTRY_CODE,GEO_REGION,ADMIN_REGION,LENDING_TYPE,INCOME_GROUP,GE.EST,NY.GDP.PCAP.CD,DT.DOD.DLXF.CD,DT.DOD.DIMF.CD,SP.URB.TOTL.IN.ZS,SP.POP.TOTL,FS.AST.PRVT.GD.ZS,DT.DOD.DECT.GN.ZS,FR.INR.LEND,EN.URB.LCTY.UR.ZS,SP.POP.DPND,NY.GDP.MKTP.CD,EN.POP.DNST,FR.INR.DPST,NV.SRV.TOTL.ZS,BM.KLT.DINV.WD.GD.ZS,NY.GDS.TOTL.ZS,GC.XPN.TOTL.GD.ZS,SL.IND.EMPL.ZS,SP.POP.GROW,GC.TAX.INTT.RV.ZS,NE.RSB.GNFS.ZS,SL.UEM.INTM.ZS,NE.CON.GOVT.ZS,NY.GNS.ICTR.ZS,SL.TLF.CACT.ZS,FP.CPI.TOTL.ZG,GC.XPN.INTP.RV.ZS,BN.CAB.XOKA.GD.ZS,NE.GDI.TOTL.ZS,NE.TRD.GNFS.ZS,FR.INR.RINR,BG.GSR.NFSV.GD.ZS,NV.SRV.TOTL.KD.ZG,NY.GNP.MKTP.KD.ZG,NY.GDP.MKTP.KD.ZG,BX.KLT.DINV.WD.GD.ZS,NV.IND.TOTL.KD.ZG
DNK-1999,1999,DNK,ECS,,LNX,HIC,,33426.2381077405,,,85.0999984741211,5321799.0,34.0955585310025,,,23.6751220121837,49.6185313604979,177887720535.535,133.044975,,60.7588462345925,10.0170424207014,26.8373256776137,37.8184080721551,26.9249495416092,0.330886246186545,,6.00228819423112,4.91,24.3766018767376,24.2459273662506,66.09,2.4977954440453,10.2533785557527,1.71298625187982,20.8350374028012,72.7288566436859,,21.5771237746263,3.55008836697941,3.21497256854867,2.96730536257029,9.4710973726909,3.0721377878285
DNK-2000,2000,DNK,ECS,,LNX,HIC,1.89654886722565,30722.0251837567,,,85.0999984741211,5339616.0,132.060935621086,,,23.7043996132934,49.9644440749674,164043817223.59,133.4904,,60.3119561799311,17.3009984441487,29.0096872381307,36.3295874040288,25.3380475679195,0.334233618829261,,6.71528121185067,4.392,23.8904895144931,24.8942309674757,65.757,2.90328203236453,9.39601861591916,1.37879989622757,22.2944061771116,83.0420859548864,,27.2999970152486,4.8536859922432,2.6738009996599,3.72400899471576,21.9534625057579,3.83936907180562
DNK-2001,2001,DNK,ECS,,LNX,HIC,,30768.4775471112,,,85.188307882087,5358783.0,138.754103332937,,,23.7030775300287,50.2895412885204,164881594415.341,133.969575,,60.9176042355906,7.97756572879833,28.8859393991503,35.7847698939083,25.3913095023343,0.358315678955486,,7.13650788114402,3.878,24.3116116711211,25.8518486664949,65.421,2.33787000255262,8.11698077364509,2.94033572239732,21.7493884508849,83.922664599029,,28.6601592774899,1.7630979167303,1.62890062061483,0.95003224600012,5.63216582111414,-1.10462455643867
DNK-2002,2002,DNK,ECS,,LNX,HIC,2.0240433216095,33257.1622586509,,,85.3000030517578,5375931.0,141.481850362666,,,23.7801943402369,50.5748864931784,178788209558.311,134.398275,,61.5220373075856,1.48201438879356,28.1029499463895,36.0953935308146,23.4863582723197,0.319487125340996,,6.84611814754535,3.653,24.8477658486744,25.168802611259,65.984,2.42443661219697,7.5782540283694,1.93547973055908,21.256815503883,84.4845925538271,,28.5095712345498,1.22618769513055,0.642138069837955,0.456530018779986,2.47818532882922,-1.69119437696568
DNK-2003,2003,DNK,ECS,,LNX,HIC,2.08797860145569,40519.0974905924,,,85.4199981689453,5390574.0,139.886814789913,,,23.9439320613956,50.8398000060441,218421193436.252,134.76435,,62.2930509504577,0.392037620688142,27.6709846454104,35.767975389886,23.1464644794892,0.272010444031566,,6.78499415289513,4.411,25.0007505768517,25.158175307205,65.768,2.07507820646507,6.70957293297719,3.18790770063056,20.885998901756,80.7613001763544,,27.436259082746,1.01013341708625,0.974087979176957,0.441091006625101,0.542449723524164,-1.02969153007085
DNK-2004,2004,DNK,ECS,,LNX,HIC,2.28722190856934,46625.050098011,,,85.7130276911593,5404523.0,145.292998792918,,,24.0637857861402,51.048390905887,251986155630.852,135.113075,,62.0456817526564,-3.94066508675742,27.281453008177,35.8307759102234,23.6924719281699,0.258432282052875,,5.63535879382754,5.061,24.8732294572073,25.7533871859524,66.137,1.15435693124932,5.72259008315368,2.35760495195269,21.6460819600503,82.0077308240144,,27.6623613230623,1.83968022543306,4.02099031744079,2.77635180744053,-3.49390841296768,2.7411168463366
DNK-2005,2005,DNK,ECS,,LNX,HIC,2.11490678787231,48925.8076698784,,,86.0059706832865,5419432.0,157.138147842747,,,24.1796939950033,51.1905549022808,265150087711.985,135.4858,,61.7717624204858,6.39954661609933,27.5227379158406,33.8090842292666,23.8922103232981,0.275481733409308,,5.35144722324195,4.472,24.4356057323132,26.223190845444,65.933,1.81781458291254,4.21620653366472,4.15137874873849,22.1713094338111,89.3987952460671,,31.0298801721068,2.96956917546318,3.69922309051498,2.35960882992528,4.8451921902896,-1.3716732195475
DNK-2006,2006,DNK,ECS,,LNX,HIC,2.22395443916321,52119.1787984282,,,86.2501288149818,5437272.0,168.745502563994,,,24.2976347508793,51.3208674034087,283386151543.687,135.9318,,61.1392957485577,2.82281947339076,28.2016199458588,32.5510758502503,23.3310327363367,0.328645158919929,,3.93887148585628,3.144,24.1607314049511,27.4573230643779,66.341,1.92422138464594,3.63973634534275,3.33878587946735,24.2627515456151,97.4298607727841,,35.4370017017314,3.73484320401818,3.60224000912103,3.81648769908172,0.841695783435792,3.75222642702772
DNK-2007,2007,DNK,ECS,,LNX,HIC,2.34719085693359,58631.6566433635,,,86.4251464366349,5461438.0,184.0374247006,,,24.4127400183388,51.4818852036146,320213157595.018,136.53595,,61.664778544223,5.41271517571471,27.9786704138078,34.9730643021222,23.5068372689219,0.443466054321374,,2.74729987567765,2.996,24.2779391801677,26.5408660609665,65.886,1.69326586220315,2.98423901056953,1.51196754347491,25.231367727118,100.047674594039,,37.4565049192647,1.46441012176911,-0.208480025452616,0.987173815945127,3.68799602330786,-2.29679032951654
DNK-2008,2008,DNK,ECS,,LNX,HIC,2.2413592338562,64616.6657583663,,,86.583137512207,5493621.0,190.31686614058,,,24.5033952136307,51.7491441768809,354979471960.142,137.340525,,62.4413976054736,5.28083733969975,27.5072499772708,35.5704583622838,23.255160054162,0.587547590258978,,3.47152728769529,2.96,24.9864493189355,26.8908923030539,65.208,3.41626794258373,2.59372630514757,2.93344197648404,24.0357328016323,104.470310168489,,39.6198788367914,1.04423576189288,0.961481480690267,-0.417178439991005,0.617279543987987,-0.419123532164448
DNK-2009,2009,DNK,ECS,,LNX,HIC,2.22860789299011,58412.7472358513,,,86.7617653139929,5523095.0,200.399182317735,,,24.6007301851966,52.189026376222,322619152194.594,138.077375,,65.6486144762927,1.91273135196306,23.6355711252818,40.7304528981614,20.5708830996872,0.535079062079429,,4.60296285298569,5.91,27.8156943528533,22.6278216941456,64.506,1.30470991024337,3.82392687817879,3.670308987932,19.0326255602397,89.3948566562728,,34.9402824575426,-2.32126780366912,-5.11895042877681,-4.97447905669058,1.17142791849018,-11.1324304803302
DNK-2010,2010,DNK,ECS,,LNX,HIC,2.10007047653198,58104.5445594981,,,86.8652420043945,5547683.0,192.829946750657,,,24.7427893873594,52.7875119113848,322345594075.47,138.692075,,65.7784928937093,-0.178015977877784,24.6159863539029,41.321624841298,19.8658838856514,0.444197154509531,,6.79383283936203,7.073,27.3361076692926,24.2215281493269,63.604,2.31092436974789,3.92731577155659,6.39689740721911,17.8221551141916,94.3877282319057,,36.4129642847924,1.87610307639807,3.72447901329286,1.58289703108802,-3.56794135328115,-1.50019463784167
DNK-2011,2011,DNK,ECS,,LNX,HIC,2.10107469558716,61809.737898222,,,87.1567653955846,5570572.0,187.071128261478,,,24.8594579341851,53.5176310780321,344315595263.175,139.2643,,65.1652486553664,3.81132554606203,25.1418151952464,41.3553765306718,20.034852803121,0.411737855195019,,6.15432402017224,6.786,26.5405591973408,25.3358166708826,63.167,2.7586822605125,3.86320093791999,6.33895025513779,18.9874945831856,102.012930474308,,37.9856337005367,1.47375263544758,0.822525335591536,1.3108037609606,3.93792637361731,2.58449439148491
DNK-2012,2012,DNK,ECS,,LNX,HIC,1.98699104785919,58443.7747103968,,,87.2336196899414,5591572.0,182.294825006608,,,25.0676390313447,54.2369295459648,326792574244.963,139.7893,,64.867511994022,-3.34724261393106,25.0263762469827,42.5735551510871,19.7687172779803,0.376272242619955,0.0252684942887911,5.7994047065436,6.905,26.5003228378334,25.2851345499589,62.418,2.3979148566464,3.50570591706113,6.04077392997687,19.2269717517509,104.362280505171,,40.1093093719535,-0.459577312507037,0.413267179196993,-0.0054323016167074,-5.00312031968255,0.690977161145966
DNK-2013,2013,DNK,ECS,,LNX,HIC,1.94326293468475,61377.5940590412,,,87.5436524760432,5614932.0,176.47778714251,,,25.1977767547137,54.7576779617712,344631016965.12,140.3733,,65.5690146038965,2.0335771765947,25.5815197083234,40.3069360551146,19.641242816043,0.416901360752097,0.0257481595917746,6.22900522298097,6.551,25.9285043343491,26.722978614645,61.49,0.789071780078062,3.44258095390429,7.38438213074311,19.3525146403367,103.612813249189,,39.9044674678356,1.95193528994551,2.78205898879973,1.39267343161971,0.197410828523168,0.23285050871975
DNK-2014,2014,DNK,ECS,,LNX,HIC,1.78492867946625,62520.4509747011,,,87.6823985731907,5643475.0,173.406264223471,,,25.354594091668,55.0994237645787,352832602064.452,141.086875,,65.9892898028769,2.81142237397008,26.6041494026774,39.8534795726126,19.3701482611997,0.507053283010163,0.0330426225712466,6.45594827782968,6.134,25.7974203785069,28.536942716606,61.336,0.56402054044954,2.82249117255485,8.33724641683404,20.1482030437865,103.210859225139,,39.8160158755395,1.14465248404518,2.36052179247976,1.27799983192831,1.86415567840611,-0.156844540641217
DNK-2015,2015,DNK,ECS,,LNX,HIC,1.79474246501923,53094.0133607574,,,87.7254056577329,5683483.0,170.482608410684,,,25.4894292036738,55.326865164618,301758922337.637,142.087075,,66.268123644985,2.48056772388888,27.0418206322682,39.4680654843822,19.4244524910984,0.706423849687002,0.0402622363013438,6.49828069287248,5.38,25.5463558237146,28.4990301142502,61.413,0.452034153691575,2.9742144432543,8.03310119340128,20.5435311718122,105.130362453899,,41.1400393433722,2.7494315849449,1.93485768346846,2.10441456445301,0.61075067778712,0.673557496247128
DNK-2016,2016,DNK,ECS,,LNX,HIC,1.82117700576782,54500.9260410217,,,87.6999969482422,5728010.0,167.059346282627,,,25.6264749530454,55.5631659221664,312181849372.233,143.20025,,65.5816572655399,5.73334263663049,27.7158396458092,37.3753237986279,19.0482161687107,0.780392644135167,0.0449123333771197,6.03512198839121,5.134,24.9429154800128,28.7665043505098,61.744,0.250000000000031,2.56187956238623,7.1535241379713,21.680712423112,101.452783808643,,40.2500513180648,2.73165043089534,2.26352955043777,3.07304549209093,2.49983169836595,5.14036937445974
DNK-2017,2017,DNK,ECS,,LNX,HIC,1.74683058261871,57521.5514992225,,,88.0161943799509,5764980.0,162.056089653455,,,25.6985453229686,55.8898162089196,331610593961.988,144.1245,,65.2651305462279,3.05876570750653,28.4330627092031,36.281185472149,18.9381973101161,0.643350903737356,0.0434068892248992,6.47622620230559,4.681,24.4496622577768,29.2794276364168,61.827,1.14713216957602,1.81205776233889,7.43235705188882,21.9568242214893,104.215676920442,,41.7046357043354,1.92713363378454,2.84851522820655,3.05647723922718,1.08780490285886,6.83936293945193
DNK-2018,2018,DNK,ECS,,LNX,HIC,1.81060206890106,61324.7665045565,,,88.1059762310689,5793636.0,161.960223775062,,,25.8755147378608,56.2314625278458,355293374912.393,144.8409,,65.1569808657312,1.78159660766636,27.6850671435102,36.1767651513151,18.9097537689026,0.495838925879129,0.0410839493941011,5.15275125956845,4.08,24.3811073900807,28.8372724830266,61.906,0.813609467455631,1.93177920890176,6.32147869586371,22.5323146804877,108.813985501909,,45.059202072534,1.78288664176884,2.09315733610858,1.8600074900921,2.46670057625106,0.97225162933583
DNK-2019,2019,DNK,ECS,,LNX,HIC,1.87326776981354,59404.2663247723,,,88.2096490810669,5814422.0,161.898678914292,,,26.0073883562516,56.5999643406769,345401473012.615,145.36055,,65.1563499910143,1.72954595285148,27.8957477619784,35.294411019505,18.5459659066661,0.358130915892652,0.0397239837917416,6.00974076778084,4.119,24.2047767614883,29.3308036363949,62.445,0.75813157251162,1.64396179076592,7.51157692205496,21.8859998750194,111.891475065653,,47.36537116654,1.40577535195432,1.82942467238033,1.71140093932736,-1.10067098319484,2.47111497938704
DNK-2020,2020,DNK,ECS,,LNX,HIC,1.8400673866272,60985.4885601514,,,88.2394485473632,5831404.0,163.53675512979,,,26.1677017583376,57.0037647599834,355631021931.621,145.7851,,65.9864386706891,2.68953723439035,28.4030802639896,38.7585745073268,18.8858640104577,0.291641177476633,0.0417623492143527,5.6403619777515,4.778,24.6799875258246,29.9881913199068,62.144,0.420711974110115,1.11640295734431,7.31174171634934,22.7626532555055,104.433432671151,,42.4536683372281,-1.29700702866509,-0.190709868423056,-1.78010601831291,0.36387453868222,-6.11273964577252
DNK-2021,2021,DNK,ECS,,LNX,HIC,1.95973408222198,69340.7334922138,,,88.2616449318149,5856733.0,155.229321090433,,,26.2825025453407,57.2872684694072,406110162088.054,146.418325,,66.6398766336931,8.98143557932231,30.0519418638736,36.417787972112,19.3605231398663,0.433414489409722,0.0414818073334047,6.09322304590076,4.459,23.9787227305152,32.5044737172897,62.667,1.8530454398968,1.00067624992885,8.60686861056622,23.9587122773163,112.321472697291,,46.0897595779944,5.4133318490528,8.66233216642165,6.50025445756295,4.18538817542322,11.4894079482378
DNK-2022,2022,DNK,ECS,,LNX,HIC,1.9901350736618,67781.0940939514,,,88.3880239837703,5903037.0,143.406000566119,,,26.2599044997507,57.3242885538036,400114306337.077,147.575925,,66.429806790063,7.25600454193578,34.2918025559102,32.1649694515103,19.0743139372211,0.787502464739957,0.0414590846973732,9.5146048462102,3.739,21.7803158451184,35.9398430741637,63.504,7.6965669988926,1.64048292956573,11.1530363234679,24.7772032902353,131.995824909071,,60.4956145785376,-0.843465689286589,2.32070352686765,0.443832614908331,6.9048667972729,9.18217167659728
DNK-2023,2023,DNK,ECS,,LNX,HIC,2.01564884185791,68043.5466971243,,,88.552638542867,5946952.0,147.482098497207,,,26.2240222187493,57.3988511670291,404651706117.557,148.6738,,63.9079515293954,2.98743491089662,32.6479997234192,33.3385713177252,19.2575538598929,0.741185515720057,0.0434268970850545,9.00338668701092,4.563,22.617097497429,34.6481446294529,63.752,3.30517811237606,1.20740375161758,11.0971102484847,23.6446197797629,129.625337431278,,58.2178891385544,0.544024442951809,-2.99375106868678,0.604587766175584,2.21212901346256,5.598036123675
DJI-2014,2014,DJI,MEA,MNA,IDX,LMC,-1.01611757278442,2214.62084142432,813173439.3,52878485.8,70.8899032189478,1002717.0,22.1377018857024,42.9271673641205,,73.4132873773432,62.8930725656184,2220637966.25047,43.2578515962036,,80.3757215180893,0.0,20.4493049608011,,5.13833243950913,1.80056496059208,,17.334119861955,,19.0422496667967,24.3246235943383,32.72,1.34186494340157,,23.8932174835351,3.11518509884608,298.564535821251,,62.8329021047625,7.31313255522423,6.80350124704179,7.19298728463697,6.88983261287099,7.42289471139901
DJI-2015,2015,DJI,MEA,MNA,IDX,LMC,-1.01774251461029,2376.12554719873,1174322941.3,49096434.4,71.0068853915837,1020313.0,21.7028460975101,51.2014218463801,,73.3616106181987,61.7007586503093,2424391785.43897,44.0169542709232,,80.2864982413037,0.0,18.5332343255999,,5.31710837131562,1.73961273409176,,22.47915870558,,19.9111202338378,25.5138609231226,32.581,-0.847389733971996,,29.4599511791353,-3.94592435677103,268.363456254629,,60.9170345348407,6.51648318909128,7.56646257580904,7.30898563450799,5.93271216592944,8.56757712125645
DJI-2016,2016,DJI,MEA,MNA,IDX,LMC,-1.039555311203,2510.4300076241,1602776809.9,45796005.7,71.1492236341041,1037653.0,20.4371265619881,67.4162737541098,,73.3240144010013,60.3724419537361,2604955228.70117,44.7650129421915,,80.6844688233518,0.0,16.3919917303143,,5.48930189350754,1.68519891610854,,-5.54394838373494,,22.2299077070923,20.9356922460308,32.431,2.73841208738755,,-1.00034788975653,21.9359401140492,213.071998607921,,57.2596301881357,7.98787169527027,5.35475711223101,7.1234323372872,6.1420623506391,6.11483774419028
DJI-2017,2017,DJI,MEA,MNA,IDX,LMC,-1.08672702312469,2618.95521147369,1944879880.0,43954479.0,71.318261933957,1054841.0,21.1727542584921,86.0029214045977,,73.2902296176761,58.9599887882409,2762581334.22612,45.5065142364107,,79.2106257072114,0.0,15.8615644655045,,5.63530225873419,1.64286125399062,,-5.77124346248037,27.474,21.7735536161827,16.837553328166,32.272,0.568112117084804,,-4.79510874009852,21.6328079279849,305.967966403468,,62.0781473716924,3.75613120530767,3.80775787146499,5.458091517212,5.97013597143086,14.1017412042133
DJI-2018,2018,DJI,MEA,MNA,IDX,LMC,-0.986045360565186,2718.08338799203,2045009716.0,36733586.9,71.5153442785902,1071882.0,21.6332373941692,83.7652176445944,,73.2576706324358,57.5386578051215,2913464658.08768,46.2416738567731,,77.5190312641123,0.0,15.6279732767449,,5.79191140621735,1.60259372935612,,12.8410725207001,,21.350138897968,17.4988354044896,32.111,0.14797084987711,,14.711779905443,2.78690075604472,300.398900523844,,55.8539629688965,2.3729680979602,4.54502718316394,4.77433934943193,5.83497725047345,19.0579819428403
DJI-2019,2019,DJI,MEA,MNA,IDX,LMC,-0.818095088005066,2837.16902340932,2145538062.8,31639049.4,71.7418146554518,1088709.0,22.3514833157846,85.2277738046756,,72.824622948301,56.2039889293652,3088851450.30694,46.9676013805004,,76.9845361801201,0.0,14.7779582981808,,5.92444059608987,1.55766086478885,,12.4964985985889,,19.810959232023,20.5396711798801,31.955,3.31925372703827,,18.2584391861665,2.28145969959191,320.93923036418,,57.5953328103265,4.51134907331246,8.01433184692183,5.54508081154978,5.66550441566635,13.4106508970475
DJI-2020,2020,DJI,MEA,MNA,IDX,LMC,-0.761062145233154,2844.88810647853,2574858908.8,72343244.8,71.9990170519895,1105188.0,21.153639250123,95.2325058529055,,72.40663848269,54.9994600484975,3144136196.6228,47.6785159620362,,77.268147602583,0.0,8.27610896256452,,5.88208249283058,1.50228656339009,,8.52483674722875,,19.8438122308273,11.3374887034042,31.564,1.7774078380617,,11.6521171854969,-0.248727784664231,225.744871323723,,45.2829653448104,-0.716412685573871,1.04959645684571,1.2021151728969,5.03254315668511,4.97729701538323
DJI-2021,2021,DJI,MEA,MNA,IDX,LMC,-0.832156419754028,3025.91126413549,2427068216.5,109255094.2,72.2882954556515,1121248.0,18.5968581486669,96.2217659599007,,72.0139019975794,53.9382872833362,3392796953.08939,48.3713546160483,,75.1140795195897,0.0,6.30021544311818,,6.06375026497529,1.44268944208775,,21.9786592142979,,18.1462403988085,9.18857861139745,31.784,1.18191775339802,,-6.63481531701169,-15.6784437711797,263.477728733891,,47.9410721002358,5.50194797868362,6.18455201405116,4.40715667561153,4.91482788768696,-1.3711295828785
DJI-2022,2022,DJI,MEA,MNA,IDX,LMC,-0.786802113056183,3133.25779772463,2439115288.5,103056548.9,72.6109938538856,1137096.0,19.8343292529775,87.3175079251638,,71.6361636854045,53.023749670293,3562814908.76149,49.0550474547023,,76.3885243704718,0.0,5.62032030092675,,6.14513456557759,1.40352932560807,,16.2160618260701,,21.5891928401356,7.8225774342158,31.789,5.17980847967061,,18.418217152052,-10.5957415251433,302.285409231545,,51.6851412477256,5.4418628369864,6.44355519987711,5.16653702854374,5.24930012962196,3.48509745402725
DJI-2023,2023,DJI,MEA,MNA,IDX,LMC,-0.731475412845612,3381.29779710722,2846502659.1,103894866.7,72.8408245988921,1152944.0,21.8231301046989,85.2908177323727,,71.3853305612909,52.2310906894298,3898447007.38798,49.7387402933563,,77.1152748633996,0.0,11.8453401633674,,6.33251192785613,1.38410272350128,,15.580601395874,,17.0952967214066,14.7680485900618,31.775,1.49506816515088,,18.5034837806032,-3.7352612180732,285.902043800644,,48.5411985375397,7.07034234429122,7.45542429230743,6.80733529403308,3.51446231641349,5.54564091370567
DOM-1999,1999,DOM,LCN,LAC,IBD,UMC,,2620.8896817272,3649735993.8,97839373.5,60.3614054332546,8446208.0,,22.6579389435977,25.045,37.9368606874908,66.4178538376345,22136579396.9218,174.833533429932,16.0666666666667,50.6530442161906,0.0320736093535178,20.7722220179369,10.7457455889032,26.4549890580057,1.62144133588108,39.1738956970282,-6.34054906650067,,7.8840553416465,24.7133963437292,58.402,6.47054186846928,3.87740552843685,-1.93887227246899,27.1127710844376,76.3027532814337,20.4463313517472,25.2771663574097,5.77678755799289,4.86086649472102,5.95651024999543,6.07546439711917,10.363055359391
DOM-2000,2000,DOM,LCN,LAC,IBD,UMC,-0.425159573554993,2831.45883638033,3381317999.2,92877939.4,61.3128549215919,8584190.0,,19.8499881522739,26.7991666666667,37.9371380062213,65.5791166635547,24305780628.6677,177.689712274891,17.6533333333333,52.1362731723537,0.148524338927924,19.5879193877958,10.9875855185638,26.1805010496925,1.62045560357101,42.425538213575,-8.30474281261489,9.15,8.72035116834374,23.1298819898253,58.514,7.72413566181616,4.49228565111005,-4.22327517754885,27.8926622004107,79.3003930961432,18.2628978210494,25.9567882076529,3.91327851220939,3.06599351677247,4.65172550299128,4.0689908919589,2.83135029224439
DOM-2001,2001,DOM,LCN,LAC,IBD,UMC,,2935.89367312668,3866675465.5,89585998.1,62.2979450293469,8720283.0,,21.2661144675616,24.2633333333333,37.9407523933941,64.8376581336333,25601823687.5742,180.506789484579,15.605,53.9598269500384,0.0343725513752018,20.0413164433613,12.1697108843683,25.1714763697198,1.57295522360966,30.7860089432044,-6.72932763075261,10.222,9.5302089730322,23.6970743973097,57.276,8.88306848812961,4.83487176813541,-2.89354387031244,26.7706440741139,70.5105678080061,17.195792402843,23.6287854874029,5.80550312751784,3.68113050555776,2.46937023763239,4.24930666375932,-1.24052306884531
DOM-2002,2002,DOM,LCN,LAC,IBD,UMC,-0.386990189552307,3065.60329524196,4541957844.9,69926911.2,63.2914022524877,8852235.0,,25.3024113765895,26.055,37.9775015778096,64.0795783274672,27137440786.2562,183.238149451459,16.54,53.775040851009,0.0339015018861298,19.6814930868454,12.4100701063605,23.0248531448954,1.50182779865574,31.6343110077572,-7.27526259169964,9.653,9.97161491189806,23.7984051441734,57.568,5.22336769759447,6.56778829229234,-2.94021829945032,26.9567556785451,68.7232829028777,17.8861180806125,22.4825916638755,4.48684047791694,3.49444281110614,4.48650367045651,3.41225986375611,5.70274987583768
DOM-2003,2003,DOM,LCN,LAC,IBD,UMC,-0.555919051170349,2383.26171780393,6068333039.8,177045895.7,64.426197134766,8980620.0,,36.3807929652978,31.3916666666667,37.7791109101619,63.2296000260277,21403167848.1444,185.895673773546,20.4975,55.1622486562576,0.0165396077118879,19.2656558748629,10.7120925866839,23.6969869895283,1.43989527377933,20.8654264768261,-0.143506865617647,10.45,8.63688299618643,23.6324829374453,56.633,27.4497127394395,9.34967399857369,4.8412459657921,19.4091627404806,84.4495031861592,-1.55455787609957,30.6688245710744,0.81101172627352,-4.06056669250397,-1.34935744782766,2.88055489904245,-2.75629403818989
DOM-2004,2004,DOM,LCN,LAC,IBD,UMC,-0.659424364566803,2451.69161616569,6650505553.6,253024154.2,65.8914085229291,9104892.0,23.6407582982231,38.1263845810117,32.6308333333333,37.352096279892,62.2330984712135,22322387382.494,188.468060442972,21.1175,55.1415803993543,0.113966304607503,21.5708789959971,13.3317198477445,24.6331911113655,1.37429292476688,28.0020675810183,0.943530345579584,9.637,7.58809384193007,24.7658977885285,56.853,51.4608598338065,11.6652493298935,4.66562998909679,20.6273486504175,81.3514229381911,-8.62150554794135,30.8315588385379,3.26228147767225,2.49711481342531,2.58556667449577,4.18629057899448,3.34529105649118
DOM-2005,2005,DOM,LCN,LAC,IBD,UMC,-0.517401039600372,3878.31206735244,6419073059.9,445624947.0,67.5759180469321,9225034.0,19.6494366342449,22.8845011207424,24.1091666666667,36.8491094099826,61.125168394848,35777560683.9366,190.954957565721,13.8216666666667,55.767972107314,-0.0120187064679639,19.781788713037,13.5953672250726,24.0192826391808,1.31090240619311,22.9549989689445,-4.99128243289493,10.169,8.08939077915312,21.9989100746978,56.623,4.19020260472056,7.62786650945331,-1.32180615715461,24.7730711459319,61.6535587358027,17.3300499524693,21.4092292866659,8.54644419307327,10.1219839625964,9.43178931977285,3.12598170087694,7.88123083788372
DOM-2006,2006,DOM,LCN,LAC,IBD,UMC,-0.557839572429657,4055.14270347371,7317503701.7,506927137.2,69.333853706035,9341183.0,18.6926214053015,25.591096522369,19.475,36.3599307167555,59.9702260158107,37879830084.2627,193.359200993583,9.79416666666667,55.599825837468,1.17239174255035,19.6102214035497,13.7597772413137,23.7519589473477,1.25120281923629,13.6593604933289,-7.31665009676113,8.619,8.78702467164024,23.020350797776,57.304,7.57280523853074,8.37410036793162,-3.39866888826109,26.9268715003108,63.7664826351505,12.0312823228441,21.6814858507301,6.97243863062479,9.15050126199128,9.17120650955299,4.0356569620282,9.58864855516023
DOM-2007,2007,DOM,LCN,LAC,IBD,UMC,-0.666550159454346,4649.64558875814,7670409064.8,597503586.8,71.0193434994977,9455658.0,20.7082666024064,25.7234913616157,15.8275,35.9488550552719,58.8311712744378,43965458508.5056,195.728793210515,6.93333333333333,54.9331736137856,1.33172726923052,19.9282043293528,13.5862337522216,23.9339285139491,1.21803887479734,9.45465761560526,-7.70521512924162,7.532,9.17706784303049,22.6990731136591,57.21,6.14356655248047,6.83026528184126,-4.92727717051081,27.6334194585944,61.229259153164,7.61220320142881,19.6124418862409,7.28526716183102,7.63188844680161,7.41840577774235,5.12424998266344,4.11697453782922
DOM-2008,2008,DOM,LCN,LAC,IBD,UMC,-0.635512411594391,5023.58513403515,8128667130.5,540901236.8,72.4865154265802,9573130.0,20.7401125439887,22.8929904541298,19.945,35.6648462912589,57.7854075300831,48091433554.186,198.160422272821,10.0958333333333,57.520666714712,-0.294439132991233,16.366408751302,15.4066549591004,22.9246248337483,1.23469232350419,9.52284876408878,-13.5318028294848,8.559,10.0631379411072,20.0358412040458,57.585,10.6446210953712,9.6879328786506,-9.39813947302595,29.8982115807869,61.4285058325394,8.78614560242396,18.4352998960005,5.63543465576856,1.62537227478113,3.26808671288212,5.67335967834237,1.02042138533294
DOM-2009,2009,DOM,LCN,LAC,IBD,UMC,-0.620937764644623,4973.95186999952,9005110144.9,1093881075.3,73.5894974865426,9695265.0,21.5664624818529,25.4907687635134,18.1358333333333,35.5585668179041,56.8703034237245,48223781476.8909,200.688573794245,7.6325,59.7079337570232,-0.974830230236662,14.9076381711953,15.106208932521,19.5825475275378,1.26774062661765,8.83307023464952,-8.46457245856992,8.582,10.7138463201271,18.0566684123945,55.47,1.44215131834353,12.884414827899,-4.77544466541589,23.3722106355299,50.6509376792025,14.2220380608105,16.8999604560365,2.67064348370897,4.20943392306712,1.00345293018719,3.51548540591409,-5.52572287580509
DOM-2010,2010,DOM,LCN,LAC,IBD,UMC,-0.687138080596924,5478.62470398954,10283313901.9,1461025210.5,74.1642773174177,9820175.0,22.7350961859087,26.0220096247191,12.1366666666667,35.7099253033957,56.084798628767,53801053352.5005,203.274166839164,4.82,60.1184532953709,-0.378245382421573,15.5642626501833,14.2243842044906,19.9744418787055,1.28013209833069,8.17577925469009,-10.5071591844345,7.431,9.93802246934321,18.3586317330735,56.706,6.32993220146146,12.5108609556607,-7.47847811387321,26.0714218346178,56.0573964175321,6.44271446721715,14.9476627294068,8.2869030979011,7.62406209634439,8.40114541209596,3.38320513554667,8.64404341684921
